id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
176,,DOGEUSDT,LONG,CLOSED,0.1092,0.10853,0.10853,200.59284629753049,1.0,200.59284629753049,1836.9308269004623,STRONG_BUY,0.1011,0.0546,60.09,21.8074,21.5521,0.2262,0.2267,BULLISH,0.0512,0.0264,25.9187,26.0537,63.5,59.0,0.7505,0.8506,52.1,33.3,65.2,0.2554,2.0,HEALTHY_BULL,CHOPPY_WEAK,28.027486461746026,16.770948927100772,0.3129,0.1594,-0.00246,0.09026678083388871,0.08971294618957823,0.17997972702346693,-1.4107233810467839,-0.7032770146520182,0.11137454212454027,-0.8314244505494552,0.10942,,0.0,0.2447,0.1612,2026-05-01T05:21:32.648065,2026-05-01T06:42:07.542404,-0.269,ENDED_NEG,1,0.5,,False,,False,,,,-0.1397,-0.115,True,-0.4929,-1.2713,2.56,43.13,0.0,-0.7127,-1.1523,0.0,0.0,-0.7127,9.67,-0.8318,,,,,,,,,,,,,,,,,,,,,,True,-0.5202,2026-05-01T06:10:04.232290,SIGNAL_LOST,True,2026-05-01T06:42:06.562655,-0.804,2026-05-01T05:20:31.680595,0.0015,2026-05-01T05:47:53.199196,-0.1724,2026-05-01T06:42:26.985780,-0.7033,-0.1083,16.65,-0.2822,34.84,2026-05-01T05:10:10,2026-05-01T06:42:26.986915,FL_REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
175,,SOLUSDT,LONG,CLOSED,84.108,83.83,83.83,200.59284629753049,1.0,200.59284629753049,2.384943718760766,VERY_STRONG,0.089,0.0372,66.38,24.2875,23.8757,0.2275,0.228,BULLISH,0.0365,0.0247,25.6972,26.0537,62.6,59.0,0.7069,0.8292,47.9,33.3,86.0,0.4118,1.0,HEALTHY_BULL,CHOPPY_WEAK,30.981300202592305,16.814432458226822,0.168,0.1254,-0.00246,0.03610671233355549,0.08996842437467174,0.12607513670822723,-0.789089490523734,-0.3933786797926544,0.04633395158605453,-0.42903105530984786,84.2,,0.0,0.261,0.2153,2026-05-01T05:12:02.376325,2026-05-01T06:42:07.379475,-0.178,ENDED_NEG,1,0.5,,False,,False,,,,-0.1422,-0.1228,True,-0.2746,-0.6075,37.25,9.03,0.01,-0.3816,-0.5362,0.0,0.01,-0.3816,6.27,-0.453,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-01T05:20:31.677980,-0.2389,2026-05-01T05:47:53.197626,-0.025,2026-05-01T06:42:26.653549,-0.3934,-0.1676,9.33,-0.1676,9.33,2026-05-01T05:08:22,2026-05-01T06:42:26.654476,REGIME_CHANGE L1,MAKER,TAKER,True,
174,,PAXGUSDT,LONG,CLOSED,4619.9800000000005,4582.62,4582.62,201.45208306512058,1.0,201.45208306512058,0.04360453574801634,STRONG_BUY,0.0677,0.0319,67.46,21.8302,21.0999,0.0732,0.0732,BULLISH,0.0382,0.1644,35.7275,33.2839,74.9,74.8,1.4194,0.9666,81.2,16.7,78.2,0.7303,2.0,BULL_EXHAUSTED,CHOPPY_WEAK,39.732247000785904,20.77824411835492,0.0581,-0.0092,3.6e-05,0.03626137495172171,0.0899203579243086,0.1261817328760303,-1.7552471884219463,-0.871297611677985,0.0,-0.871297611677985,4620.1,,0.0,,,,2026-05-01T06:41:41.274309,-0.0715,ENDED_NEG,1,0.5,,False,,False,,,,-0.0522,-0.0783,True,-0.7517,-1.0102,36.13,40.68,0.01,-0.8717,-0.9191,0.0,0.01,-0.8717,39.9,-0.9067,,,,,,,,,,,,,,,,,,,,,,True,-0.5039,2026-05-01T04:50:35.491255,SIGNAL_LOST,True,2026-05-01T06:27:42.900633,-0.8003,2026-05-01T04:30:08.593137,-0.3562,2026-05-01T04:31:16.614480,-0.4027,2026-05-01T06:42:26.322406,-0.8713,-0.1087,4.6,-0.1835,6.86,2026-05-01T03:36:01,2026-05-01T06:42:26.323291,FL_REGIME_CHANGE L1,MAKER,TAKER,True,
173,,LTCUSDT,LONG,SIGNAL_EXPIRED,55.51,55.51,55.51,0.0,1.0,0.0,0.0,VERY_STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T03:31:26.146777,2026-05-01T03:31:26.146777,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
172,,DOTUSDT,LONG,SIGNAL_EXPIRED,1.215,1.215,1.215,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T03:30:45.792813,2026-05-01T03:30:45.792813,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
171,,币安人生USDT,LONG,SIGNAL_EXPIRED,0.3425,0.3425,0.3425,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T03:27:49.075495,2026-05-01T03:27:49.075495,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
170,,TRUMPUSDT,LONG,CLOSED,2.399,2.377,2.377,201.45208306512058,1.0,201.45208306512058,83.9733568424846,STRONG_BUY,0.191,0.0825,64.36,16.1475,14.7594,0.1369,0.1371,BULLISH,0.1153,0.2318,31.0124,27.859,84.0,84.8,1.6134,1.3428,77.1,18.8,78.3,1.3881,1.0,BULL_EXHAUSTED,CHOPPY_FLAT,36.594902036875155,17.94585272103293,0.205,0.0633,3.6e-05,0.09065343737930426,0.08982210114656365,0.1804755385258679,-2.0278893890605496,-1.0066360983743325,0.11832638599415979,-1.0066360983743325,2.404,,0.0,0.373,0.1846,2026-05-01T03:32:33.630668,2026-05-01T05:01:04.918261,-0.2347,ENDED_NEG,1,0.5,,False,,False,,,,-0.2347,-0.1573,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,-0.5067,2026-05-01T04:28:26.709678,SIGNAL_LOST,True,2026-05-01T04:35:59.976189,-0.84,2026-05-01T04:30:08.591399,-0.59,2026-05-01T04:31:16.612084,-0.59,,,-0.2567,13.48,-0.2567,13.48,2026-05-01T03:27:08,2026-05-01T05:01:04.984864,FL_DEEP_STOP L1,TAKER_FALLBACK,TAKER,True,
169,,DOTUSDT,LONG,SIGNAL_EXPIRED,1.215,1.215,1.215,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T03:26:28.027184,2026-05-01T03:26:28.027184,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
168,,WLDUSDT,LONG,CLOSED,0.24480000000000002,0.2425,0.2425,201.45208306512058,1.0,201.45208306512058,822.9251759196102,VERY_STRONG,0.3339,0.1453,68.94,22.0175,20.1381,0.2334,0.234,BULLISH,0.1998,0.2318,31.0124,27.859,84.0,84.8,1.6134,1.2265,77.1,18.8,78.4,1.8795,4.0,BULL_EXHAUSTED,CHOPPY_FLAT,33.219970774205706,12.146849850610007,0.2636,0.0062,3.6e-05,0.03626137495172171,0.08980170982222746,0.12606308477394917,-2.0187909893890725,-1.0021196895424935,0.22281903594770358,-1.0021196895424935,0.2455,,0.0,0.3298,0.224,2026-05-01T03:37:16.651412,2026-05-01T04:49:43.752819,-0.2049,ENDED_NEG,1,0.5,,False,,False,,,,-0.2049,-0.177,True,-0.7574,-1.411,24.33,10.04,0.0,-1.0025,-1.1659,0.0,0.0,-1.0025,7.15,-1.1251,,,,,,,,,,,,,,,,,,,,,,True,-0.5121,2026-05-01T03:56:31.992291,SIGNAL_LOST,True,2026-05-01T04:29:10.513848,-0.8388,2026-05-01T04:30:08.590003,-0.8796,2026-05-01T04:31:16.611074,-0.8388,,,-0.1038,4.32,-0.2263,14.83,2026-05-01T03:25:47,2026-05-01T04:49:46.376679,FL_DEEP_STOP L1,MAKER,TAKER,True,
167,,PUMPUSDT,LONG,CLOSED,0.001806,0.001801,0.001797,200.84240030756493,1.0,200.84240030756493,111208.41656011346,VERY_STRONG,0.3111,0.0856,63.12,24.3129,23.8824,0.2008,0.2012,BULLISH,0.1335,0.1636,27.7547,24.5227,83.7,83.4,1.5241,1.6577,79.2,16.7,75.9,0.4305,4.0,HEALTHY_BULL,CHOPPY_FLAT,27.059825308069,14.599535505677272,0.377,0.3751,3.6e-05,0.09037908013840422,0.09012886120114395,0.18050794133954817,-0.7365500241401169,-0.36673034330011145,0.2420764119601289,-0.8094988925802873,0.001812,,0.0,0.5863,0.2557,2026-05-01T03:23:02.106954,2026-05-01T05:00:54.034230,-0.2856,RECOVERED,1,0.5,,False,,False,,,,0.1413,-0.1017,True,0.2422,-0.3669,43.37,0.0,0.01,-0.3669,0.2422,0.0,24.55,-0.09,,,,,,,,,,,,,,,,,,,,,,,,True,-0.5328,2026-05-01T03:40:36.704411,SIGNAL_LOST,True,2026-05-01T05:00:54.034269,-0.8095,2026-05-01T04:30:08.588408,-0.4774,2026-05-01T04:31:16.609077,-0.4221,,,-0.3667,17.18,-0.5328,18.35,2026-05-01T03:22:16,2026-05-01T05:05:41.174614,FL_RECOVERED L1,TAKER_FALLBACK,TAKER,True,
166,,WLDUSDT,LONG,SIGNAL_EXPIRED,0.2447,0.2447,0.2447,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T03:21:36.065957,2026-05-01T03:21:36.065957,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
165,,SUIUSDT,LONG,CLOSED,0.9167000000000001,0.9135,0.9135,200.84240030756493,1.0,200.84240030756493,219.0928333234045,STRONG_BUY,0.3316,0.1246,68.41,21.3804,18.7087,0.205,0.2054,BULLISH,0.1644,0.1636,27.7547,24.5227,83.7,83.4,1.5241,2.0968,79.2,16.7,70.3,2.6717,4.0,HEALTHY_BULL,CHOPPY_WEAK,41.04737478781536,11.539388177592127,0.214,0.1515,3.6e-05,0.03615163205536169,0.0900635864584185,0.1262152185137802,-0.8273122851486947,-0.4119211301407321,0.28592113014072,-0.4555362714083176,0.9199,,0.0,0.5305,0.4223,2026-05-01T03:22:43.765495,2026-05-01T06:40:52.503244,-0.2881,ENDED_NEG,1,0.5,,False,,False,,,,-0.2223,-0.1718,True,-0.1939,-0.5648,2.44,21.36,0.02,-0.4012,-0.4775,0.0,0.02,-0.4012,6.28,-0.3248,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-01T04:30:08.586640,-0.172,2026-05-01T04:31:16.607113,-0.1611,2026-05-01T06:42:25.985327,-0.4119,-0.0848,4.84,-0.2702,19.7,2026-05-01T03:20:55,2026-05-01T06:42:25.986361,REGIME_CHANGE L1,MAKER,TAKER,True,
164,,AVAXUSDT,LONG,CLOSED,9.146,9.183,9.186,200.35136474231896,1.0,200.35136474231896,21.905900365440516,STRONG_BUY,0.0543,0.0331,63.06,18.5341,17.3118,0.1709,0.1712,BULLISH,0.0318,0.0491,23.3175,21.4457,71.6,61.2,1.2475,1.7522,66.7,22.9,76.4,1.2223,2.0,HEALTHY_BULL,HEALTHY_BULL,34.46689771434112,16.814179658736624,0.1421,0.0048,3.6e-05,0.09015811413404354,0.09052284737512811,0.18068096150917165,0.6298373520121062,0.3143663896785374,0.5220139951891445,-0.09000000000000001,9.202,,0.0,0.6371,0.4427,2026-05-01T03:23:02.937387,,,NEVER,2,1.0,,True,,False,,,,0.4315,0.4427,False,0.4458,-0.1228,0.57,40.11,,,0.1505,,17.13,0.0084,5.47,0.2599,,,,2026-05-01T03:22:44.160576,,,,,,2026-05-01T03:25:46.705855,0.1724,,,2026-05-01T03:25:46.705855,0.1724,,,2026-05-01T03:25:44.670236,0.1724,2026-05-01T03:25:45.687809,0.1724,False,,,,False,,,,,,,,,,,,,2026-05-01T03:19:44,2026-05-01T03:23:28.809427,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
163,,AAVEUSDT,LONG,CLOSED,93.07,93.64,93.68,200.13625357690097,1.0,200.13625357690097,2.1503841579123346,STRONG_BUY,0.0778,0.0212,61.75,19.9958,19.596,0.149,0.1492,BULLISH,0.0244,0.0204,26.7446,25.9001,65.0,54.6,1.5532,0.8739,60.4,22.9,85.7,0.3998,1.0,HEALTHY_BULL,HEALTHY_BULL,34.29871512361634,20.494514052676504,0.1854,0.0145,-0.00246,0.09006131410960544,0.09061288764610995,0.18067420175571539,1.0450447682543311,0.5221666487590065,0.7262221983453371,-0.7558654775974969,93.83,,0.0,0.8922,0.1864,2026-05-01T03:20:08.067297,2026-05-01T02:33:23.900916,-0.3424,RECOVERED,2,1.0,,True,,False,,,,0.6911,0.1864,True,0.8233,0.0282,4.13,36.56,39.69,0.0819,0.2108,0.8233,5.55,0.4365,37.41,0.1249,,,,2026-05-01T03:20:00.180577,,,,2026-05-01T03:40:18.305060,0.3505,2026-05-01T03:23:30.355409,0.5547,2026-05-01T03:23:34.445787,0.5439,2026-05-01T03:23:36.489054,0.5439,2026-05-01T03:40:16.247434,0.3398,2026-05-01T03:23:43.654003,0.5547,2026-05-01T03:40:08.012098,0.415,True,-0.5196,2026-05-01T01:27:23.713679,SIGNAL_LOST,False,,,2026-05-01T02:20:25.269881,-0.4874,2026-05-01T03:16:12.693851,-0.0578,,,-0.3907,15.94,-0.1867,7.98,2026-05-01T01:10:12,2026-05-01T03:20:14.685357,FL_TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
162,,WIFUSDT,LONG,CLOSED,0.1843,0.1861,0.1863,199.74608217384844,1.0,199.74608217384844,1083.8094529237571,VERY_STRONG,0.0925,0.0218,56.44,24.7635,24.6013,0.1183,0.1185,BULLISH,0.0257,0.0253,23.8806,22.9055,61.1,57.8,1.1361,0.7801,60.4,16.7,72.0,0.1622,4.0,HEALTHY_BULL,CHOPPY_FLAT,25.892675554732225,14.924324480194098,0.298,-0.0481,7e-06,0.0898857369782318,0.09076362263510003,0.18064935961333184,1.7702076556494266,0.8862289744980987,1.103168746608794,-0.1442349430276663,0.1865,,0.0,0.6853,0.532,2026-05-01T01:08:24.252505,2026-05-01T00:44:44.202561,0.2268,RECOVERED,3,1.5,,True,,False,,,,0.4718,0.532,True,1.4293,0.3983,44.94,2.2,,,1.375,,,,,,,,,2026-05-01T01:04:56.726053,,2026-05-01T01:08:16.440433,,2026-05-01T01:09:04.175418,0.8324,2026-05-01T01:08:57.021842,0.8867,2026-05-01T01:09:02.137355,0.8324,2026-05-01T01:09:05.202307,0.7781,2026-05-01T01:09:06.219723,0.7239,2026-05-01T01:09:06.219723,0.7239,2026-05-01T01:09:07.232835,0.7239,False,,,,False,,,2026-05-01T00:55:14.192296,-0.0358,,,,,,,0.0185,9.09,2026-05-01T00:44:28,2026-05-01T01:08:51.525154,TRAILING_STOP L3,TAKER_FALLBACK,TAKER,True,
161,,NEARUSDT,LONG,CLOSED,1.3,1.307,1.308,199.74608217384844,1.0,199.74608217384844,153.65083244142187,VERY_STRONG,0.1097,0.031,60.71,24.9765,24.7449,0.0771,0.0771,BULLISH,0.0485,0.0231,23.8782,22.9055,59.1,57.8,1.0263,0.4609,62.5,18.8,84.6,0.2315,3.0,HEALTHY_BULL,HEALTHY_BULL,25.030267267661056,14.083735936576398,0.2109,-0.0044,7e-06,0.0898857369782318,0.09036973710042227,0.18025547407865405,0.895300353011283,0.4482192307692227,0.6788846153846161,-0.7051076923076928,1.31,,0.0,0.4679,0.34,2026-05-01T03:17:18.623590,2026-05-01T01:37:16.793424,-0.2241,RECOVERED,2,1.0,,True,,False,,,,0.214,0.3655,True,1.3715,0.4485,4.61,0.0,,,0.4485,,28.17,0.7562,12.64,1.0638,,,,2026-05-01T03:17:05.586476,,,,2026-05-01T03:25:51.805121,0.91,2026-05-01T03:18:22.961812,0.4485,2026-05-01T03:23:40.575189,1.0638,2026-05-01T03:23:45.703344,1.1408,2026-05-01T03:25:50.787168,0.91,2026-05-01T03:24:32.080460,1.1408,2026-05-01T03:25:02.777696,0.9869,True,-0.5513,2026-05-01T01:32:05.716984,SIGNAL_LOST,False,,,2026-05-01T00:55:14.190441,-0.2438,2026-05-01T01:08:57.018731,-0.1669,,,-0.2438,7.51,-0.2438,9.78,2026-05-01T00:42:39,2026-05-01T03:18:07.390544,FL_TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
160,,WLDUSDT,LONG,CLOSED,0.2437,0.2452,0.2452,199.74608217384844,1.0,199.74608217384844,819.6392374798869,STRONG_BUY,0.1333,0.0521,64.64,16.7397,16.6375,0.1055,0.1056,BULLISH,0.0618,0.0467,21.8416,20.041,70.3,67.7,1.1053,1.1179,68.8,16.7,94.1,0.1022,2.0,HEALTHY_BULL,HEALTHY_BULL,22.528842384579736,15.633707828039098,0.196,-0.0367,7e-06,0.0898857369782318,0.09043899346353071,0.1803247304417625,1.0491341257780689,0.5252338941321302,0.5252338941321302,-0.7462494870742676,0.2452,,0.0,0.7763,0.2294,2026-05-01T03:20:00.923402,2026-05-01T02:56:40.644286,-0.1822,RECOVERED,1,0.5,,True,,False,,,,0.7763,0.2294,True,0.7717,-0.131,2.99,36.68,36.48,-0.09,0.0741,0.7717,10.05,0.3203,8.9,0.4434,,,,2026-05-01T03:20:00.923419,,,,2026-05-01T03:23:43.654003,0.4434,2026-05-01T03:23:40.575189,0.4024,2026-05-01T03:23:40.575189,0.4024,2026-05-01T03:24:31.064242,0.4434,2026-05-01T03:29:59.859123,0.1972,2026-05-01T03:24:31.064242,0.4434,2026-05-01T03:25:46.705855,0.2793,True,-0.5002,2026-05-01T02:32:16.100770,SIGNAL_LOST,False,,,2026-05-01T00:55:14.188843,-0.213,2026-05-01T01:08:57.017028,0.1971,,,-0.172,5.7,-0.172,5.7,2026-05-01T00:31:43,2026-05-01T03:20:01.178013,FL_TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
159,,APEUSDT,LONG,SIGNAL_EXPIRED,0.1605,0.1605,0.1605,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T00:24:12.540678,2026-05-01T00:24:12.540678,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
158,,LTCUSDT,LONG,CLOSED,55.218,55.5,55.55,199.74608217384844,1.0,199.74608217384844,3.6174088553342827,STRONG_BUY,0.069,0.0224,62.18,19.6042,18.8522,0.0501,0.0501,BULLISH,0.0259,0.0432,18.7043,16.9826,65.3,67.1,1.3239,1.0569,79.2,16.7,88.0,0.7521,1.0,HEALTHY_BULL,BULL_EXHAUSTED,24.67946557788217,13.470578791521397,0.1019,-0.0232,7e-06,0.035954294791292724,0.09034478616197371,0.12629908095326642,0.8938102162509884,0.44747321525588835,0.6646958600456263,-0.24039849324496734,55.62,,0.0,0.492,0.2529,2026-05-01T03:23:03.477788,2026-05-01T00:57:37.712246,-0.067,RECOVERED,2,1.0,,True,,False,,,,0.1928,0.3369,True,0.6107,0.1761,2.66,37.74,35.37,0.2485,0.3209,0.6107,14.91,0.339,14.91,0.339,,,,2026-05-01T03:20:10.045901,,,,,,2026-05-01T03:40:11.087421,0.2847,,,2026-05-01T03:40:11.087421,0.2847,,,2026-05-01T03:40:10.060495,0.2847,2026-05-01T03:40:11.087421,0.2847,False,,,,False,,,2026-05-01T00:55:14.186229,-0.168,2026-05-01T01:08:57.015401,0.0673,,,-0.2042,28.89,-0.1499,118.61,2026-05-01T00:22:24,2026-05-01T03:25:41.859772,TRAILING_STOP L2,MAKER,TAKER,True,
157,,APEUSDT,LONG,SIGNAL_EXPIRED,0.1604,0.1604,0.1604,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-01T00:22:22.071090,2026-05-01T00:22:22.071090,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
156,,BNBUSDT,LONG,CLOSED,616.73,620.49,620.59,199.74608217384844,1.0,199.74608217384844,0.32387930240761503,VERY_STRONG,0.0589,0.0279,65.24,24.3922,24.1691,0.041,0.041,BULLISH,0.0309,0.0432,18.7043,16.9826,65.3,67.1,1.3239,1.1407,79.2,16.7,84.6,0.2231,2.0,HEALTHY_BULL,BULL_EXHAUSTED,32.88964099715189,18.78618287096038,0.0544,-0.0451,7e-06,0.0898857369782318,0.09043374075790547,0.18031947773613727,1.0374666993164923,0.5193927650673699,0.7219834449434908,-0.27476270004701997,621.74,,0.0,0.4058,0.2992,2026-05-01T03:21:16.222199,2026-05-01T00:57:24.064731,-0.084,RECOVERED,2,1.0,,True,,False,,,,0.1874,0.3169,True,0.5797,0.2132,3.39,37.88,30.84,0.2456,0.2813,0.5797,8.03,0.471,8.03,0.471,,,,2026-05-01T03:20:00.667138,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-01T00:55:14.184015,-0.2229,2026-05-01T01:08:57.013444,-0.0916,,,-0.1257,5.96,-0.2586,35.28,2026-05-01T00:21:41,2026-05-01T03:25:41.217385,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
155,,PENGUUSDT,SHORT,SIGNAL_EXPIRED,0.009812,0.009812,0.009812,0.0,1.0,0.0,0.0,VERY_STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-30T22:06:49.959919,2026-04-30T22:06:49.959919,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
154,,PENGUUSDT,SHORT,SIGNAL_EXPIRED,0.009827,0.009827,0.009827,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-30T22:03:52.699823,2026-04-30T22:03:52.699823,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
153,,PENGUUSDT,SHORT,SIGNAL_EXPIRED,0.009843,0.009843,0.009843,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-30T21:59:47.894978,2026-04-30T21:59:47.894978,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
